True_c,pyRho_C
9.866359777004345e-08,6.521738117695087e-08
5.227389190205925e-08,2.534569518455551e-08
2.0477970090697803e-08,7.93021166209802e-09
5.983017224236566e-08,3.373493474996447e-08
7.037500635370763e-08,3.160911707004044e-08
5.357257145754936e-08,3.14416377388701e-08
1.5834311274167222e-08,5.782441557647307e-09
1.8203084265041507e-08,1.2272891757826538e-08
5.595226098766882e-08,2.7459956485662608e-08
5.888854799878465e-08,2.857142087528728e-08
2.5116510972351967e-08,6.241219868536378e-09
7.917466023120164e-08,4.3585647124224576e-08
4.5499333467742743e-08,3.8616251387553126e-08
4.829569508260528e-08,1.3060477824461113e-08
4.164941458976487e-08,1.0431490904545867e-08
1.361949265861615e-08,6.874622414232073e-09
8.44058364138108e-08,4.19238359274717e-08
9.558341211264395e-08,6.486486304297559e-08
2.9714992523054597e-08,2.2082014970926355e-08
6.056457905944831e-08,4.389177014697511e-08
9.28751042353013e-08,6.454587266247345e-08
9.777753211512139e-08,6.410256246888948e-08
5.282332019647573e-08,2.8754614325531114e-08
7.705601985807664e-08,5.4001301274270825e-08
7.351761757332964e-08,4.674442045940835e-08
9.223509205891283e-08,6.48353521383341e-08
5.878340873899521e-08,3.5897435750128365e-08
7.214082889122667e-08,3.67682157577492e-08
1.8639971456739185e-08,1.047121198555617e-08
8.05099011792717e-08,6.666669161408958e-08
8.453002926850893e-08,4.2365886902818796e-08
2.4763354120168414e-08,1.3789153791677578e-08
4.0743739545629644e-08,2.032579493409886e-08
7.06478140531329e-08,3.734578179187827e-08
2.71108745322098e-08,7.747656987412226e-09
5.093478155579303e-08,3.030304351724322e-08
9.068467677952938e-08,6.747787653911023e-08
9.371210210181886e-08,6.9377530649698e-08
9.841125683929847e-08,8.791210341860055e-08
3.338053440952506e-08,3.0959751871310576e-08
1.285351573492727e-08,8.647631740063518e-09
7.040795939049943e-08,3.481023163611992e-08
1.7087644666877238e-08,9.29369430259106e-09
7.285208857771163e-08,3.2995033973678805e-08
6.107378777376076e-08,4.180699081646368e-08
8.191155904428823e-08,5.105105106677822e-08
2.2810127542741954e-08,8.821137131010147e-09
3.816389588898711e-08,1.9904814948229782e-08
4.479120348131274e-08,1.5238074081475538e-08
2.3527128654040518e-08,1.4998369000205503e-08
9.091563640790639e-08,5.2241440178620765e-08
3.238812957131302e-08,1.3605459962388613e-08
5.162243190699089e-08,2.3165998802434723e-08
6.098357623093865e-08,3.454813554893778e-08
6.03662053144626e-08,3.1690141606756345e-08
5.7313921267021364e-08,3.699673573909623e-08
3.047819705220975e-08,2.1374054850470386e-08
7.688589800806021e-08,4.2042046781834824e-08
6.887224707712809e-08,4.354587894833589e-08
8.220850134411813e-08,4.7832506368446207e-08
4.5254492313183974e-08,2.276348780831782e-08
9.759495917498754e-08,3.9829273472277424e-08
7.266673951253883e-08,3.650240627461909e-08
8.787926835055812e-08,4.7322006670737896e-08
8.12292024034201e-08,4.545457029380616e-08
5.0105173006304655e-08,2.4459080772149286e-08
4.996446239223051e-08,1.9395719113607173e-08
9.003644429419763e-08,3.885856559769524e-08
5.27195127182127e-08,2.0833332808391118e-08
4.3403696882122047e-08,1.803259764210532e-08
7.609238739886744e-08,3.725262184261511e-08
4.9025617382838555e-08,3.950839316171871e-08
6.074437434276887e-08,3.867747980716357e-08
5.981583199708227e-08,2.1544011156189435e-08
3.754296768216514e-08,1.8587342730588442e-08
9.587042334795254e-08,3.371251795877292e-08
1.1201994524116745e-08,7.67578443834581e-09
5.418423728690209e-08,3.5820895552128557e-08
9.260677921181686e-08,5.580468359578312e-08
7.646961339304186e-08,3.286733473454493e-08
6.174599451518829e-08,3.582945295963795e-08
5.706795989747032e-08,2.230106450250036e-08
7.31688289900705e-08,5.095541273467287e-08
8.841999871436965e-08,5.181346789797199e-08
8.52903725886379e-08,6.644496369473895e-08
9.639516406305805e-08,6.392694026113361e-08
7.372212460673353e-08,4.5263498557960686e-08
6.768787898046006e-08,3.292170656075691e-08
6.91597425312902e-08,4.780876630168514e-08
7.093256592520443e-08,1.971089622351979e-08
5.328716008820037e-08,2.8210116421730107e-08
3.230315829318878e-08,1.257863965500211e-08
1.683216622008769e-08,6.294036925943613e-09
7.487360420054547e-08,2.5933678722472827e-08
9.330201726795892e-08,7.020757014431921e-08
8.367632306014852e-08,2.6030369015309443e-08
3.8996214945842917e-08,1.920763741166904e-08
4.6740308059226766e-08,2.2742040562554866e-08
2.6614755598657762e-08,6.756750576673834e-09
6.064586494566446e-08,2.6194688743562083e-08
7.77074233736727e-08,2.048421943608306e-08
5.049332733551132e-08,2.1015762545896675e-08
6.834696583666014e-08,3.314724366873414e-08
2.05791694511261e-08,8.849575523995583e-09
5.8622034880918445e-08,4.761901547713075e-08
9.148580643486268e-08,8.206687020943241e-08
2.6213917597672425e-08,6.752280592642306e-09
3.569248464176631e-08,3.30010304519724e-08
2.918556271665189e-08,1.576044436954367e-08
2.260037181317751e-08,9.754242720353488e-09
4.7634420686076865e-08,2.854606724122226e-08
3.725178980927927e-08,1.742498270795378e-08
2.549852438609152e-08,2.107924143167399e-08
9.006050353581464e-08,3.7740936226752586e-08
5.986595408103945e-08,1.6023528873313028e-08
8.28802282924331e-08,6.349212664462127e-08
2.2698721114316874e-08,1.2606516055625093e-08
7.915743400960555e-08,5.6122449339249896e-08
4.912017516644669e-08,2.39182453976765e-08
6.762834194777724e-08,4.628429362511905e-08
5.994011404294205e-08,1.6393423070017033e-08
6.23315156272925e-08,2.6711193195507872e-08
1.8869303464256283e-08,1.002578433405118e-08
5.1229465292242825e-08,3.1894013616611115e-08
8.393919419186872e-08,4.405892816802742e-08
9.789612564314127e-08,7.293946382549874e-08
2.9014747187137984e-08,1.0582041918094971e-08
2.5140991656080596e-08,1.3217019252597498e-08
6.140426715948351e-08,2.255637033544484e-08
1.3676660144185148e-08,5.691537426515627e-09
8.373100341382676e-08,6.410255337347629e-08
8.571209383248631e-08,2.7427931255423662e-08
7.508109482150477e-08,4.2127438088428504e-08
9.543889684283261e-08,7.83807084962346e-08
8.279121184664662e-08,3.868194777588819e-08
3.54388523165766e-08,1.2422349672773753e-08
6.750992448238378e-08,2.702693530262727e-08
9.593764656183479e-08,9.308510671019781e-08
4.579918281847875e-08,2.003081497515952e-08
2.6238781867355323e-08,2.2717344204388472e-08
1.3556996064892492e-08,1.2084603650346417e-08
6.847306574007316e-08,2.885728456889951e-08
6.63430954645319e-08,4.8780468370491583e-08
6.285933610592229e-08,2.027027239722689e-08
4.7764442804928996e-08,1.7599996607272748e-08
9.971549756540588e-08,5.8823593351742386e-08
4.11946441589618e-08,3.984401263222513e-08
5.2429170584096974e-08,3.6682825253226295e-08
2.783447548118679e-08,9.597636611590977e-09
9.999820237018255e-08,6.830255495787157e-08
1.998308409783604e-08,1.0106124004072545e-08
7.274666009018911e-08,3.9440659824224325e-08
6.022500051577737e-08,3.8486113172010174e-08
9.40824559178696e-08,6.987190265911363e-08
7.317927369734725e-08,4.259438431744752e-08
5.531821926868247e-08,2.736789176619992e-08
6.5209768549297e-08,5.061349670594776e-08
2.0069962451617852e-08,8.393726756510726e-09
9.834086241067976e-08,1.070336445753985e-07
1.9154552595989516e-08,1.2641573659424968e-08
5.112028638097034e-08,1.6772860214262138e-08
5.9518641930199724e-08,2.8776935432970562e-08
3.1708714558156163e-08,1.5687866211697613e-08
5.2486974035512925e-08,3.606182087863653e-08
3.5588049288718426e-08,1.709403865130308e-08
5.434556172937525e-08,1.5608786185003542e-08
1.5215079654875238e-08,8.074992635271172e-09
4.1379544495059964e-08,1.526718289849237e-08
5.880965083631067e-08,3.180574570964551e-08
4.2183575580709625e-08,9.633891637112236e-09
6.88363821732318e-08,2.5334271762329e-08
7.79647392870178e-08,5.309733921474548e-08
5.9560814074796675e-08,2.8404953009341364e-08
7.811480872489614e-08,2.4731183248935244e-08
8.137135155505927e-08,4.5180722901681584e-08
4.314680270275182e-08,2.028220194798885e-08
1.626205397655522e-08,7.5424435135993e-09
9.029589056065107e-08,4.321209990886361e-08
4.159542685835731e-08,1.6307302055629698e-08
1.689893330220133e-08,1.2578592482985349e-08
1.0867372915525214e-08,4.536853201462586e-09
5.008259161981642e-08,2.7060946994056697e-08
2.014789961882808e-08,8.285018868223811e-09
7.931966107610346e-08,3.773602340112892e-08
7.205535569101264e-08,2.7542398552403178e-08
7.2687699867334e-08,7.74833408161125e-08
6.951667543563186e-08,3.045685922002807e-08
8.659003753853275e-08,4.603875205291279e-08
9.861856223766023e-08,5.619207926398907e-08
8.862898836971604e-08,3.798716274657511e-08
9.58831647400275e-08,8.306708892255066e-08
1.7323102577963755e-08,9.012521502723877e-09
7.626799504530697e-08,3.2206085599830075e-08
9.523979464310374e-08,3.7119523840907954e-08
3.700458016572221e-08,1.8367687572265513e-08
1.0373058913413224e-08,4.457935542484336e-09
5.8335100661698424e-08,3.365736553895828e-08
4.231845134536742e-08,1.832521453884764e-08
8.078149826703078e-08,3.945926174248727e-08
2.7066263290126403e-08,1.049659347683937e-08
5.6788205672865365e-08,4.988308707195788e-08
5.156210522099699e-08,3.421828878928468e-08
5.752287095159739e-08,3.532009105860471e-08
3.09328177518276e-08,1.0993626844628354e-08
1.6418481016895614e-08,9.174315698469788e-09
2.0130776074844663e-08,6.625261011558139e-09
7.85055087396884e-08,4.938270318091865e-08
5.7957669454102475e-08,3.929623967142027e-08
8.290594133362248e-08,4.4185579350061185e-08
7.735656271956654e-08,5.531914359156135e-08
4.512763255146766e-08,2.6421854062144746e-08
9.083002584049074e-08,3.8461583436766716e-08
1.1863948048014568e-08,4.026852767637657e-09
9.080286417321605e-08,5.8446186928287044e-08
8.188074032434731e-08,6.12245059581735e-08
1.2684669801366778e-08,2.9501489327096363e-09
1.9781027882654662e-08,1.0235690248689391e-08
4.515711059705402e-08,1.5047886268158816e-08
8.422699223549373e-08,3.836389279954214e-08
7.822774943835764e-08,5.907172619195853e-08
9.654954169073058e-08,5.2478136402162553e-08
8.629398004782407e-08,5.8091199041721396e-08
5.571424944608374e-08,4.195808058493139e-08
1.6591970793104018e-08,9.891823291320113e-09
1.55192378976198e-08,7.200645713346477e-09
3.806623119614233e-08,1.466274920861113e-08
2.1879101907635494e-08,6.948437478904101e-09
2.29948287393891e-08,8.849563579555784e-09
6.144872190140565e-08,5.1638526784002107e-08
9.64043150907875e-08,6.763285269023763e-08
3.2073803015167144e-08,1.8140616883017584e-08
7.688038097709704e-07,4.4444435622980883e-07
4.1786068869500066e-07,1.6733871009822707e-07
7.042971053970378e-07,3.7325037960416476e-07
5.282281296033446e-07,3.09392255112009e-07
1.138114228290639e-07,8.70678610958255e-08
1.0686580918174931e-07,5.633801942181491e-08
2.9183651701325195e-07,1.1506276753611203e-07
7.890866247718593e-07,7.500003794547817e-07
3.0419648739780823e-07,2.488335900677254e-07
8.601400601822453e-07,3.8596491970468694e-07
2.3448679148625558e-07,1.8022528033611066e-07
4.782289768314561e-07,3.831417638779944e-07
4.964497476225626e-07,3.7709496973553273e-07
5.27618815242227e-07,5.294118490688217e-07
3.879819679029181e-07,3.3545789776178634e-07
8.463692479443132e-07,6.864406717311527e-07
3.699204452397055e-07,1.4754098445558094e-07
4.690482121131011e-07,1.9780219310065634e-07
3.261800382327136e-07,2.538071243832255e-07
3.2140860139907817e-07,1.1754069810165388e-07
4.900003484306703e-07,3.010752480805179e-07
3.4647193851465785e-07,1.7977528261143483e-07
1.294217949690329e-07,9.080142095077558e-08
6.522743148870426e-07,3.9999981164644314e-07
1.9073832146850303e-07,1.239029417609139e-07
6.200393760900175e-07,3.6267141949039594e-07
2.586101237615303e-07,1.906274807234229e-07
1.9639016803924968e-07,1.2844035991814418e-07
8.123697446876263e-07,5.756731650305939e-07
7.020666716846661e-07,4.873294318439011e-07
1.399367748417498e-07,7.291443239341164e-08
7.094198096098027e-07,4.0000006066571103e-07
7.928957556792567e-07,5.555555194638453e-07
6.599034854511839e-07,4.73515254056451e-07
7.63495019062763e-07,3.783783639823437e-07
6.271048423719659e-07,1.9883037651246674e-07
1.6326835171946767e-07,5.4714568390622504e-08
8.633038315405686e-07,1.0226678933677443e-06
8.377300057962678e-07,7.296607453916927e-07
9.292345579229048e-07,4.869565240496433e-07
4.767319442190299e-07,1.500000231342723e-07
2.412628692459467e-07,1.6241299311612288e-07
9.269960092945559e-07,6.427779679158456e-07
1.9496833307355808e-07,1.384083064758686e-07
5.453986013548369e-07,4.700352280661378e-07
2.743105047979932e-07,1.0909091455463797e-07
6.342506113527046e-07,3.988831196760227e-07
8.341582790988976e-07,5.000000403291163e-07
6.641787195198951e-07,3.4952813588315656e-07
5.691284092610599e-07,4.10958927755548e-07
7.258269555974713e-07,3.869653762397544e-07
6.63742990581983e-07,7.344150273621334e-07
3.97289234974167e-07,2.1794871886984913e-07
1.5218769493021263e-07,6.0150414300242e-08
4.831350880498282e-07,3.505696620151491e-07
1.0701927128429724e-07,7.611416395424686e-08
6.640802698156988e-07,4.285712640574292e-07
8.138466782686522e-07,8.832807209310953e-07
3.9018756749554656e-07,1.251066193586976e-07
8.572195870257972e-07,5.161290323670451e-07
7.199470610277954e-07,5.499999440740662e-07
4.654821901510082e-07,4.089219416084668e-07
1.7270818499588972e-07,1.1764706473026453e-07
2.7939448276848866e-07,1.441176440503255e-07
1.0966475404984582e-07,4.37226861162163e-08
9.211914154372987e-07,6.516779149959559e-07
4.5177832389481e-07,2.3731686001583857e-07
8.602810644066065e-07,7.419354755137967e-07
4.899127413174673e-07,2.397219386888038e-07
2.888699847630999e-07,1.0526315167780758e-07
8.646406617226029e-07,6.148171200524033e-07
9.505742705496077e-07,6.315788131044208e-07
4.1395962099628273e-07,2.686567155729932e-07
3.846728017577522e-07,2.9139072713557425e-07
6.364600124395192e-07,4.44246999914162e-07
5.935409913637694e-07,4.5727136273719187e-07
9.986501130046613e-07,1.0000002877771521e-06
3.472415725718447e-07,2.008995414608437e-07
3.878349789296591e-07,1.4199133984747018e-07
7.816224249222135e-07,4.99306517984045e-07
7.812654918381369e-07,5.521810929456415e-07
1.7980488906348465e-07,4.838703057918857e-08
9.407064202983393e-07,1.16279066909711e-06
5.142459104512036e-07,3.909304201971624e-07
2.424402684664084e-07,1.8713449897806902e-07
9.060406373005557e-07,7.786259489947235e-07
6.3685716070238e-07,3.9200313494660125e-07
9.851820749982579e-07,5.698005992549343e-07
1.5197482043490416e-07,7.298059372428492e-08
9.515757348953229e-07,4.937052231790586e-07
1.5224788966547485e-07,8.510636285125585e-08
5.374408275547839e-07,5.076142102219258e-07
2.9281288295071466e-07,3.3547113720392987e-07
6.067538538007236e-07,3.4813925852635247e-07
7.609105971224581e-07,5.978260487755263e-07
5.939368898423331e-07,3.1695721001217815e-07
5.112980129367546e-07,3.9999992154200724e-07
4.812836250617501e-07,3.225806205030654e-07
8.364050631257316e-07,1.04347827813583e-06
3.852620505388299e-07,1.551312688001418e-07
9.671645498387137e-07,4.4198895478180005e-07
2.730462551325791e-07,1.4333491417730995e-07
8.867543684159443e-07,2.7320708022803285e-07
7.517016526152164e-07,4.6835443155670485e-07
5.518297753428877e-07,2.497769839289337e-07
7.602950270478357e-07,4.285714187946756e-07
4.7539576213948437e-07,2.054155043593087e-07
8.183560026621012e-07,3.831417520475879e-07
2.0969631060439103e-07,1.1231102023568481e-07
1.2701194867302014e-07,6.356544348172911e-08
2.5464488903945126e-07,8.69565046173894e-08
2.189201996521595e-07,1.233299107681941e-07
1.1961981599666277e-07,7.367716049564516e-08
1.9769990173723264e-07,1.6369961058039622e-07
4.6867473889040745e-07,2.0359281150401572e-07
6.976785887106822e-07,3.1988873089923065e-07
7.017417537471926e-07,3.7250884537189954e-07
8.150013516606493e-07,5.326876552514995e-07
9.770164467004775e-07,4.915794275950474e-07
4.6808457922942764e-07,2.680565804540899e-07
6.225408668814591e-07,2.716161156935464e-07
6.43682957652304e-07,4.918032318599477e-07
5.654620660117236e-07,3.7664784365436184e-07
8.430351370288709e-07,4.819276917346308e-07
4.235545109250173e-07,3.92387668326879e-07
6.179895154039498e-07,2.3728809979518232e-07
8.117964802599735e-07,7.142855950220778e-07
6.609344501491243e-07,4.4226044650507703e-07
8.16525771652994e-07,4.80192080604505e-07
4.259359099826361e-07,2.0315617679871342e-07
7.309683699108056e-07,6.095238049409233e-07
3.256565605949451e-07,1.6362053819894864e-07
6.559555569427366e-07,4.999999449773743e-07
8.276042010794027e-07,4.6666666758534335e-07
8.577756153981447e-07,2.9745042937971765e-07
7.540709531533775e-07,4.3181817002017605e-07
7.228950165090484e-07,4.6392945224813827e-07
5.200232056451798e-07,3.716814114213798e-07
4.694504548707985e-07,3.32439677742711e-07
6.82006197745571e-07,8.468677573009236e-07
6.106542438004904e-07,3.4146345626357196e-07
4.5107415869071886e-07,3.5063113818993015e-07
5.233510632500109e-07,6.315789413266883e-07
3.1921488255005275e-07,1.6901411626278438e-07
8.708310120583899e-07,7.064760115146704e-07
6.224439526402207e-07,4.950495262591612e-07
7.257071846200593e-07,4.768211886180804e-07
4.725382277966505e-07,4.005791560441333e-07
2.4237853411721724e-07,1.529745046024817e-07
3.906235268016067e-07,2.3724792417010002e-07
8.721550768212743e-07,1.0616621591122695e-06
3.190329044358229e-07,1.5451577777006676e-07
4.496250204777487e-07,2.2638839936662336e-07
5.029306736561474e-07,3.443708601332226e-07
4.1829385809348654e-07,1.348315069168549e-07
5.087243869927646e-07,3.1303683797680524e-07
6.419473084717432e-07,3.673469886212269e-07
2.1206390882216946e-07,7.607624571179194e-08
8.808630837458319e-07,4.876859228477536e-07
3.628008957441578e-07,2.2772940957367065e-07
3.187430258112291e-07,2.7848101006165124e-07
1.0809234145056787e-07,4.6736251615198646e-08
2.5318149790049616e-07,1.6423357579683662e-07
3.492398675940597e-07,2.2604951229696509e-07
4.1094543708639167e-07,5.448154669617406e-07
4.558806373704457e-07,3.8528221050154964e-07
5.853694253224809e-07,4.0517241505351093e-07
7.07952120356627e-07,2.803030327812579e-07
9.599985367374522e-07,1.0362047437406163e-06
1.069444466831346e-07,4.385278040781523e-08
9.42616062075937e-07,6.495615611311942e-07
4.671718758192711e-07,3.087885965688545e-07
6.273925850823425e-07,7.681365556719947e-07
6.133195007197644e-07,5.293806237994695e-07
9.107076788371758e-07,7.692307412563303e-07
1.9048750149569585e-07,2.045454732327181e-07
5.538524780455293e-07,4.1176473231514717e-07
2.0256055414721505e-07,1.1111111208994486e-07
6.154689441556664e-07,5.034964944236809e-07
8.069044114799017e-07,5.389383207739353e-07
2.3424305952166244e-07,1.7391304946681023e-07
8.774940594382823e-07,8.488063527565808e-07
5.054867828371585e-07,2.629503023527487e-07
1.3848362690992758e-07,9.0566046122849e-08
1.3656863222113248e-07,4.365450596815129e-08
4.2093847939704897e-07,1.8928510966264585e-07
1.96159339773842e-07,9.267059827666337e-08
1.274013108967137e-07,9.639120217578044e-08
9.785901188307142e-07,5.437737745803793e-07
8.236680489619077e-07,4.886391446742441e-07
9.01314829960389e-07,4.6744574739379996e-07
4.475934697185692e-07,4.021717284279975e-07
4.5666119703697004e-07,1.946093216644474e-07
2.0911178149304094e-07,1.0810810947102505e-07
5.126019980256026e-07,2.8839222071721653e-07
9.302643834461941e-07,6.939625318657745e-07
6.273012816608345e-07,3.071364073618215e-07
4.253423409690721e-07,4.011976070244576e-07
4.1715660490413337e-07,3.397341228348182e-07
8.204764281649809e-07,5.9999997545017e-07
2.0804217160816965e-07,1.769499407836658e-07
8.754103603300752e-07,5.000000156825355e-07
3.552044611797603e-07,1.0810790697337611e-07
3.8472930440684993e-07,2.5594149822444984e-07
6.85306044022562e-07,3.566969859639574e-07
5.442966202460643e-07,3.898305128698633e-07
8.120199773391665e-07,7.272727477199867e-07
8.408202435104871e-07,4.61538304723944e-07
5.30187961363244e-07,4.215686366451183e-07
4.777769073841752e-07,5.081300655419566e-07
1.0192625766822928e-07,7.499999722471784e-08
5.160440836624619e-07,3.5200001305866574e-07
6.241080643422639e-07,4.869734440511607e-07
5.388742342752336e-07,3.333334474996789e-07
1.2485039252010015e-07,6.16500475833788e-08
9.869379084819525e-07,8.125000000765356e-07
5.745818025325659e-07,5.338467143468613e-07
4.2455339409158126e-07,2.8571432754890605e-07
4.0046018535399e-07,3.623188416505038e-07
9.265417577968144e-07,6.027397214452085e-07
9.565872676359237e-07,6.77419363323688e-07
4.4505634312584825e-07,2.555555539664918e-07
1.8585713384560292e-07,7.692306441117927e-08
2.1113990356563197e-07,1.6597511136551167e-07
7.395104113127422e-07,6.985293819164489e-07
6.440662524016482e-07,6.111110588438061e-07
7.687500555832214e-07,4.574565488492511e-07
7.634525585500821e-07,6.027060247917653e-07
2.2074071944808593e-07,1.4338325444757814e-07
2.0403052952280226e-07,1.5141955919665342e-07
8.273572115539236e-07,6.19047632876258e-07
2.911785675564632e-07,2.0000001039351579e-07
2.7865676653668627e-07,2.0892687510507613e-07
1.6342123497929242e-07,1.4001076986474285e-07
6.058475849149173e-07,4.6202531634816587e-07
8.018250482205817e-07,6.083649810616539e-07
1.990856761310498e-07,1.1958145595295391e-07
2.3322819881959758e-07,1.7516744078921946e-07
6.070819172675469e-07,7.017543739369587e-07
8.278511593784093e-07,6.666655537644775e-07
2.8822589937737894e-07,1.5636105194199183e-07
7.823666394642845e-07,5.263159985491145e-07
3.525904079328198e-07,2.6016263073558065e-07
8.723835858622536e-07,1.1794871518689696e-06
4.5029710024893596e-07,1.8571426033569007e-07
1.9979410661236452e-07,1.610169543667591e-07
5.631137041317343e-07,3.481392542160889e-07
9.971243260907188e-07,1.000000713753762e-06
1.5600859419021582e-07,9.418282776487455e-08
1.9860085444463202e-07,1.7610497247080733e-07
4.7027203670166575e-07,3.6683786222658496e-07
5.400443729681444e-07,3.3333343024848266e-07
4.7194760820329547e-07,3.4632034853674687e-07
8.760463759507329e-07,7.234042553758445e-07
4.3039121569273043e-07,3.016591160128721e-07
1.6676122625949177e-07,7.622398136256464e-08
6.575627618573274e-07,2.71540474444148e-07
3.1873010486092074e-07,1.4084504629531067e-07
7.570739229351061e-07,6.196213489846998e-07
8.546822435196145e-07,7.659900646772708e-07
6.66447294110143e-07,6.666667984685428e-07
7.582475754692503e-07,2.9948868004992044e-07
8.892593804807025e-07,4.5540797533066386e-07
5.760440779842163e-07,5.354331059254885e-07
4.0638898349851234e-07,2.79232110252434e-07
5.422079882117465e-07,5.70948783528843e-07
9.321694191926156e-07,7.575757592343437e-07
8.098084713617946e-07,5.822935238159183e-07
5.002435368221754e-07,2.7491405897836934e-07
2.8621884803870976e-07,2.1944058028766522e-07
6.322623865868313e-07,5.133469684323044e-07
2.1487291126530887e-07,1.6574585731655415e-07
3.963564237147703e-07,2.9032261677427555e-07
1.270214799399869e-07,5.5865949370333696e-08
6.127272940694928e-07,5.092760803963062e-07
9.68438641205501e-07,9.846154101069215e-07
5.589905200693168e-07,3.161094225078664e-07
5.579626371714537e-07,3.578947598220905e-07
7.05124965210802e-07,4.3859648404188e-07
5.96069248156034e-07,3.896103370965612e-07
1.6370048860627038e-07,9.560723636924797e-08
2.89061447113204e-07,1.9920317953662748e-07
2.2106003186801793e-07,1.6839378160145985e-07
5.844082997829915e-07,4.245810044198359e-07
2.1528674716032647e-07,1.3006503722543117e-07
9.896095164700074e-07,4.117768153190988e-07
8.93531236740969e-07,3.482045772469536e-07
8.118689535559493e-07,7.450980437221054e-07
1.345275268216352e-07,6.451626398067591e-08
2.434810371044446e-07,1.375894338504444e-07
5.249049852514958e-07,3.6000000891491165e-07
9.308272293864116e-07,7.342143880471473e-07
1.7451631800554244e-07,8.797008915742999e-08
4.928918535919872e-07,3.1107044934909646e-07
7.225321563713938e-07,7.492795390520254e-07
7.919472713698687e-07,5.923836428548332e-07
2.3324257198926344e-07,1.8093250061475982e-07
5.44513707580236e-07,2.4013723048466197e-07
5.181937830696322e-07,4.705882386672659e-07
2.7273501645001433e-07,1.9437339948314694e-07
6.245506406929647e-07,4.6341464251582946e-07
5.680505836111329e-07,4.905567867216477e-07
5.33824433200131e-07,4.6204620403018527e-07
2.810134933675865e-07,1.428571102680899e-07
2.798848154817101e-07,1.6058392918151044e-07
1.8719339816233597e-07,8.666345591021195e-08
3.014597484952286e-07,1.7006803352678128e-07
6.653667512669928e-07,5.714286129123289e-07
2.9394282553954657e-07,2.028985494180309e-07
4.3018100819341633e-07,2.2796352291978792e-07
7.625949442948218e-07,4.057279464317959e-07
4.733756816870178e-07,2.947368503902518e-07
3.576914433388071e-07,5.185185495032039e-07
3.82089571260695e-07,2.2727272304934007e-07
8.056030596033598e-07,8.089887434387042e-07
3.73002828004486e-07,2.499999869823642e-07
8.264008623865713e-07,2.497502509622021e-07
4.521140194795382e-07,2.7639579841648347e-07
2.0724409206577054e-07,1.4689266118463042e-07
9.955594657960035e-07,6.315789529411129e-07
2.902515726380787e-07,1.883297311346701e-07
1.6264117969129532e-07,8.879363159957475e-08
8.86381585723692e-07,8.695652266871926e-07
6.351267266025345e-07,6.045340095607315e-07
5.091468599188764e-07,1.904762398311961e-07
3.799662986485319e-07,2.2784814102860274e-07
4.1271959722251505e-07,1.51228732917139e-07
5.477676391801142e-07,2.93793611078671e-07
6.039534291356207e-07,1.6541353331649434e-07
1.9749364097364095e-07,1.248930693805357e-07
7.520618750622462e-07,5.288207568650351e-07
7.822797792674617e-07,5.882353186826181e-07
9.350187463804061e-07,6.885245860614966e-07
1.5074963864915748e-07,9.63855671849319e-08
9.105157415733043e-07,4.881101461629763e-07
3.589344851640508e-07,2.475386782863264e-07
6.318949050738191e-07,4.924242427442136e-07
3.370307866964969e-07,1.210962398588183e-07
7.51846884056797e-07,4.999997609987101e-07
2.189373126919685e-07,1.4285712685145372e-07
8.090641410346077e-07,4.888888772469734e-07
6.969995462196376e-07,2.419928832638553e-07
6.2949055460684e-07,4.1954022692524223e-07
7.896907439322226e-07,3.953871639926329e-07
9.695759082311145e-07,1.1982571580023296e-06
1.734634421545912e-07,1.0242085910622581e-07
5.604710259450616e-07,3.525751902487084e-07
5.361700744637297e-07,4.545454659174441e-07
7.076532364670426e-07,8.920863272023541e-07
7.78461162179746e-07,5.821917885919035e-07
3.9234034502614543e-07,4.6153846937969585e-07
6.527037687819019e-07,4.917127057577255e-07
3.5679848449653974e-07,2.441314586334205e-07
7.546593888119886e-07,5.777777787890254e-07
9.465111436940053e-07,6.086956424715702e-07
2.3184073104234574e-07,1.436265724482008e-07
9.287855607720612e-07,6.378131763415582e-07
1.512948277239312e-07,6.32688932098828e-08
6.105407500538486e-07,5.782312849870765e-07
8.60504047690581e-07,1.2845214580971052e-06
9.79682371933958e-07,6.190476214208377e-07
1.839436833468275e-07,1.136363524605317e-07
4.3410617985991587e-07,2.499999321345687e-07
8.670076914608777e-07,7.500004028157715e-07
4.238722848902658e-07,3.5031846426132773e-07
2.965509756752464e-07,1.5186915590457386e-07
2.4587367588627334e-07,1.4674147775869812e-07
7.124861070744334e-07,5.454545479237428e-07
5.500890000861468e-07,5.189620440670904e-07
9.223883655430678e-07,8.173273407879214e-07
7.031415409820648e-07,4.101562459889792e-07
4.989815580246406e-07,4.424778729971042e-07
6.530239755579781e-07,4.998750492007696e-07
3.143244187903357e-07,2.292993620959233e-07
5.152613243450423e-07,3.750000675574953e-07
1.6166499547034765e-07,1.2162161655608442e-07
3.9561841984182986e-07,1.9505541917500149e-07
7.49902361828683e-07,4.891171616500839e-07
6.920648702856142e-07,7.329842916851861e-07
6.731451260626784e-07,3.979057570001999e-07
4.0182835757743275e-07,2.2988506197812877e-07
3.481745105538796e-07,1.0309276533856243e-07
8.730510624285087e-07,2.222220628064793e-07
8.948914884312534e-07,4.873294443779158e-07
7.761413544306669e-07,4.6153844819230054e-07
4.5080327353223437e-07,5.072923235887445e-07
5.450526761420969e-07,5.172414112031426e-07
